Series,EpisodeNumber,EpisodeTitle,AirDate,TaskNumber,Description,IsLive,IsTeam,IsPrize,Contestant1,Contestant2,Contestant3,Contestant4,Contestant5
19,8,Science all your life,19 June 2025,2,"Knock over all 10 skittles in 10 minutes. The final skittle should fall exactly when the whistle sounds. If any skittle is left standing after 10 minutes, you have failed. You must stay behind the rope at all times.",FALSE,FALSE,FALSE,2,4,3,-1,5
19,8,Science all your life,19 June 2025,3,Each person must write down three words to describe a memorable scene. You must be silent throughout and your teammates must not see what you have written.,FALSE,TRUE,FALSE,3,5,3,3,5
19,8,Science all your life,19 June 2025,4,Obey the autocue.,FALSE,FALSE,FALSE,3,3,3,5,4
19,8,Science all your life,19 June 2025,5,"Say whether the next person will have a higher or lower number of things than the previous person. The category of things will change each time. If you make two mistakes, you are eliminated.",TRUE,FALSE,FALSE,1,2,4,3,5
19,9,Getaway sticks,26 June 2025,1,Most satisfying thing you could use as a jelly mould.,FALSE,FALSE,TRUE,2,5,4,1,3
19,9,Getaway sticks,26 June 2025,2,Place something somewhere surprising.,FALSE,FALSE,FALSE,1,5,2,4,
19,9,Getaway sticks,26 June 2025,3,Create the most exciting new bodies so that you and Alex become a dynamic duo. You must then do something dynamic together for no more than a minute.,FALSE,FALSE,FALSE,2,3,5,3,4
19,9,Getaway sticks,26 June 2025,4,Conquer the multitask. You must complete every task in every room you enter.,FALSE,FALSE,FALSE,5,4,1,2,3
19,9,Getaway sticks,26 June 2025,5,"Team Live:Say a word that fits the category given by the Taskmaster, then press your button and the time will pass to the other team. Team members must take it in turns to say words and no words may be repeated during the task.",FALSE,FALSE,FALSE,3,5,3,3,5
19,10,The clever side?,3 July 2025,1,The thing most likely to make you do a double-take.,FALSE,FALSE,TRUE,1,3,2,4,5
19,10,The clever side?,3 July 2025,2,"Completely fill the yellow box with sand. Once you have touched a box, you must hold that box for the rest of the task.",FALSE,FALSE,FALSE,2,4,5,1,3
19,10,The clever side?,3 July 2025,3,Freeze on your spot in the most powerful pose in five minutes from now. You must be touching two of the objects.,FALSE,FALSE,FALSE,1,3,2,4,5
19,10,The clever side?,3 July 2025,4,Provide the best drive-through experience.,FALSE,TRUE,FALSE,3,5,3,3,5
19,10,The clever side?,3 July 2025,5,Get the most carrot in your bucket. You must hold your hands behind your back at all times.,TRUE,FALSE,FALSE,1,5,3,2,4
20,1,9 x 7,11 September 2025,1,A very soft thing which would be most beneficial for Greg Davies.,FALSE,FALSE,TRUE,3,4,2,5,1
20,1,9 x 7,11 September 2025,2,Honk the horn.,FALSE,FALSE,FALSE,3,5,4,2,1
20,1,9 x 7,11 September 2025,3,"Roll an object onto the target. You must release your object from behind this line. You may not move the line or target and you may not affect your object after release. You must use the first type of object you touch and can have three attempts with that type of object, and must not go within Greg's height of the target.",FALSE,FALSE,FALSE,1,5,4,3,2
20,1,9 x 7,11 September 2025,4,Do something behind this curtain that sounds disgusting but is actually really nice.,FALSE,FALSE,FALSE,3,1,4,2,5
20,1,9 x 7,11 September 2025,5,End up on your spot. You must obey the Taskmaster's instructions.,TRUE,FALSE,FALSE,5,4,2,1,3
20,2,Cows are made of milk,18 September 2025,1,The object that is hardest to describe.,FALSE,FALSE,TRUE,3,5,1,4,2
20,2,Cows are made of milk,18 September 2025,2,"Identify Alex's five things. You may only use one sense. If you choose hearing, you get five points per item; smell, four points; taste, three points; touch, two points; sight, one point.",FALSE,FALSE,FALSE,2,4,3,5,1
20,2,Cows are made of milk,18 September 2025,3,Write a superpower on the little clipboard.,FALSE,FALSE,FALSE,-,-,-,-,-
20,2,Cows are made of milk,18 September 2025,4,Take the most surprising thing out of this bag.,FALSE,FALSE,FALSE,5,1,4,5,3
20,2,Cows are made of milk,18 September 2025,5,Guess how many things the Taskmaster's assistant has on him. Worst answer is eliminated.,TRUE,FALSE,FALSE,5,4,1,3,2
20,3,Thompson,25 September 2025,1,The thing you were least likely to bring in from your home.,FALSE,FALSE,TRUE,5,5,2,1,5
20,3,Thompson,25 September 2025,2,Make the most accurate little model of the Chesham United mascot. You may only see what is inside two of the toilet tents. Go Generals.,FALSE,FALSE,FALSE,5,2,4,3,1
20,3,Thompson,25 September 2025,3,Discover the name of the person in the lab. You must take it in turns to ask one question and the person may only say yes or no. The other team members must remain in this room until the questioner returns. Each person in your team must address the person in the lab by the correct name before the task is complete.,FALSE,TRUE,FALSE,1,5,1,5,1
20,3,Thompson,25 September 2025,4,Create your own Snakes and Steps board. You must add one snake and one set of steps. You must also add one mystery box. The instruction inside the mystery box is up to you.,FALSE,FALSE,FALSE,2,5,3,1,5
20,3,Thompson,25 September 2025,5,"Turn your cup triangle completely upside down. Your upside-down cup triangle must be free-standing and you must obey the instructions written on each layer. If any cups fall, you must completely start again. You may not affect other people's cup triangles.",TRUE,FALSE,FALSE,5,2,4,1,3
20,4,Hey mate,2 October 2025,1,"The present that would most make you say this if you received it on your birthday: ""Oh, that's just the most gorgeous gift ever!"".",FALSE,FALSE,TRUE,1,2,4,5,3
20,4,Hey mate,2 October 2025,2,"What number has Alex written down? You may ask no more than 20 questions. Alex may only say yes or no, and you must be increasingly surprised by every answer.",FALSE,FALSE,FALSE,5,1,3,2,4
20,4,Hey mate,2 October 2025,3,"Make a love heart using your body, the body of your teammates and any other items of your choosing.",FALSE,TRUE,FALSE,5,3,3,5,3
20,4,Hey mate,2 October 2025,4,"Win the horse race. You must do one of the following things: Eat something without looking at the food, spin the wheel at least 720 degrees, throw a dart at the dartboard. If you eat an olive, your horse will advance two steps. If you eat a grape, your horse will retreat three steps. If you throw a dart in an olive, your horse will advance five steps. If you throw a dart in a grape, your horse will retreat eight steps. If the wheel lands on an olive, your horse will advance 10 steps. If the wheel lands on a grape, your horse will retreat 15 steps. You must stay on the spot and you must not move the spot.",FALSE,FALSE,FALSE,3,4,2,1,5
20,4,Hey mate,2 October 2025,5,Fill out your form.,TRUE,FALSE,FALSE,5,4,4,4,4
20,5,"Bats, bats, hang up",9 October 2025,1,A possession that would most confuse a future archaeologist if you were buried holding it.,FALSE,FALSE,TRUE,1,5,2,3,4
20,5,"Bats, bats, hang up",9 October 2025,2,"Pull something from that red green onto this red green using this string. Throughout your pull, you must remain on this red green. Your thing must travel through or over all the obstacles.",FALSE,FALSE,FALSE,3,0,5,0,4
20,5,"Bats, bats, hang up",9 October 2025,3,Make things genuinely awkward.,FALSE,TRUE,FALSE,5,4,5,4,5
20,5,"Bats, bats, hang up",9 October 2025,4,Do the most accurate finger painting of the person on the other end of the phone. You may only use four-letter words when speaking to them and every other reply will be a lie.,FALSE,FALSE,FALSE,5,1,3,4,2
20,5,"Bats, bats, hang up",9 October 2025,5,"Eat the lamé duck or don't eat the lamé duck. If you are the only person to eat the lamé duck, you win five points and everybody else loses one point. If more than one person eats the lamé duck, all lamé duck eaters lose three points and the lamé duck refusers gain three points. If no one eats the lamé duck, you must each give Greg £25. If everyone eats the lamé duck, Alex will give you each £25.",TRUE,FALSE,FALSE,-3,-3,3,3,-3
20,6,Is that number got curves?,16 October 2025,1,The thing Greg would most like to see Alex wearing.,FALSE,FALSE,TRUE,3,5,5,2,4
20,6,Is that number got curves?,16 October 2025,2,Cut a single string to cause the greatest effect.,FALSE,FALSE,FALSE,1,2,3,4,5
20,6,Is that number got curves?,16 October 2025,3,Write an autobiographical 10-word story.,FALSE,FALSE,FALSE,4,1,3,2,5
20,6,Is that number got curves?,16 October 2025,4,Wear the flippers correctly.,FALSE,FALSE,FALSE,5,4,DQ,DQ,DQ
20,6,Is that number got curves?,16 October 2025,5,"Find the age of the mystery person. You must stay on your seats at all times. You may ask one question at a time, going from oldest to youngest and you may only say two numbers each. The person may only say yes or no.",TRUE,FALSE,FALSE,0,0,5,0,0
20,7,"Drier than you think, chalk",23 October 2025,1,Best thing you can either ride or rip.,FALSE,FALSE,TRUE,5,4,3,2,5
20,7,"Drier than you think, chalk",23 October 2025,2,Steal the statue of Archimedes.,FALSE,TRUE,FALSE,5,3,5,3,5
20,7,"Drier than you think, chalk",23 October 2025,3,Dribble a technicolour picture of your hero. Your technicolour picture must only be made from things that have travelled directly from your mouth to the tray through the air and cannot be tampered with post-dribble.,FALSE,FALSE,FALSE,1,3,4,5,2
20,7,"Drier than you think, chalk",23 October 2025,4,"Get exactly 63 points by bopping Alex on the head. You must shout a different type of food on each bop to register the bop. If you bop anyone other than Alex, five bops will be deducted from your total score. You must stay in the hutch.",FALSE,FALSE,FALSE,5,2,4,1,3
20,7,"Drier than you think, chalk",23 October 2025,5,"Avoid the Taskmaster's big ball. You must stand on the circle but you must not step on any gold. You must be facing and staring at the Taskmaster sign at all times and after the Taskmaster releases his big ball, you may each take one step. The first person touched by the Taskmaster's big ball each round is eliminated.",TRUE,FALSE,FALSE,4,5,1,2,3
20,8,Am I an idiom?,30 October 2025,1,Best thing that has a surprise aspect to it.,FALSE,FALSE,TRUE,5,4,2,3,1
20,8,Am I an idiom?,30 October 2025,2,"Go and sit in the entrance lobby on Alex's horn and return on Alex's whistle. Every time you return, you must answer Alex's question within 30 seconds. You cannot change your answer. Alex will ask you 10 questions.",FALSE,FALSE,FALSE,3,1,2,4,5
20,8,Am I an idiom?,30 October 2025,3,Paint the best picture of one animal sitting on top of another animal. You must paint on the paper below. You must not leave the balcony.,FALSE,FALSE,FALSE,2,4,5,4,2
20,8,Am I an idiom?,30 October 2025,4,You must read each of these instructions out and do them immediately. Stand on one leg and keep standing on one leg. Put one finger in your ear and keep it there. Put your other hand on your head and keep it there. Pull an extreme facial expression and keep that expression on your face.,FALSE,FALSE,FALSE,4,2,3,1,5
20,8,Am I an idiom?,30 October 2025,5,Team Live:Demonstrate to the Taskmaster the idiom demonstrated to you by your teammate. All team members must remain silent and on their spots during a round.,FALSE,FALSE,FALSE,0,5,0,5,0
20,9,A 1970s camping kettle,6 November 2025,1,Most respected item that retains its credibility when you talk about it in a high-pitched voice.,FALSE,FALSE,TRUE,4,2,5,4,1
20,9,A 1970s camping kettle,6 November 2025,2,"Build a tower of bricks on this trolley, then push it down the slope. You may not touch the trolley after it passes the start line. As well as bricks, all the contents of one of these bins must be part of your tower, but nothing else. You may only look inside the bins once, and only for as long as you can scream. You must replace each lid before looking in the next bin. You have three attempts, during which you must also scream.",FALSE,FALSE,FALSE,0,3,5,2,4
20,9,A 1970s camping kettle,6 November 2025,3,"Make your jockey weigh almost exactly the same as Alex. If your jockey weighs more than Alex, you are disqualified. You may only get two readings from the scales.",FALSE,FALSE,FALSE,4,3,5,DQ,1
20,9,A 1970s camping kettle,6 November 2025,4,Make the most fantastic 15-second film featuring your face in full frame.,FALSE,FALSE,FALSE,5,5,5,5,5
20,9,A 1970s camping kettle,6 November 2025,5,"Become the person the Taskmaster shouts. You will have one minute to draw yourself a new bottom of your face and body. Also, you must bob up and down throughout your attempt.",TRUE,FALSE,FALSE,3,2,1,5,4
20,10,Supping from the fountain,13 November 2025,1,Best tube.,FALSE,FALSE,TRUE,4,5,1,3,3
20,10,Supping from the fountain,13 November 2025,2,Make exactly the same-looking drinks as your teammate's drinks. Your entire team may only open two doors.,FALSE,TRUE,FALSE,DQ,5,DQ,5,DQ
20,10,Supping from the fountain,13 November 2025,3,Drink almost all the apple juice. You must not touch the cup and the cup must not move.,FALSE,FALSE,FALSE,4,2,1,3,5
20,10,Supping from the fountain,13 November 2025,4,"Make water squirt out of you in a surprising way. Alex will guess whence the water will squirt. For every incorrect guess, you may squirt him for one second at the end of the task.",FALSE,FALSE,FALSE,1,3,5,2,4
20,10,Supping from the fountain,13 November 2025,5,"Respond to the Taskmaster correctly. When he says ""wibble"", you say ""bibble"". When he says ""bibble"", you say ""bam"". When he says ""bam"", you say ""wibble bibble bam"". If you dither or err, you are eliminated.",TRUE,FALSE,FALSE,1,2,5,3,4
CoC4,1,Put that on my gravestone,22 December 2025,1,Biggest betrayal.,FALSE,FALSE,TRUE,2,3,5,4,1
